MolprovityPHI,MolprovityPSI,MolprovityRegion
118,-133,0.03
118,-132,0.03
118,-131,0.03
118,-130,0.03
118,-129,0.03
118,-128,0.03
118,-127,0.03
118,-126,0.03
118,-125,0.03
118,-124,0.03
118,-123,0.03
118,-122,0.03
118,-121,0.03
118,-120,0.03
118,-119,0.03
118,-118,0.03
118,-117,0.03
118,-116,0.03
118,-115,0.03
118,-114,0.03
118,-113,0.03
118,-112,0.03
118,-111,0.03
118,-110,0.03
118,-109,0.03
118,-108,0.03
118,-107,0.03
118,-106,0.03
118,-105,0.03
118,-104,0.03
118,-103,0.03
118,-102,0.03
118,-101,0.03
118,-100,0.03
118,-99,0.03
118,-98,0.03
118,-97,0.03
118,-96,0.03
118,-95,0.03
118,-94,0.03
118,-93,0.03
118,-92,0.03
118,-91,0.03
118,-90,0.03
118,-89,0.03
118,-88,0.03
118,-87,0.03
118,-86,0.03
118,-85,0.03
118,-84,0.03
118,-83,0.03
118,-82,0.03
118,-81,0.03
118,-80,0.03
118,-79,0.03
118,-78,0.03
118,-77,0.03
118,-76,0.03
118,-75,0.03
118,-74,0.03
118,-73,0.03
118,-72,0.03
118,-71,0.03
118,-70,0.03
118,-69,0.03
118,-68,0.03
118,-67,0.03
118,-66,0.03
118,-65,0.03
118,-64,0.03
118,-63,0.03
118,-62,0.03
118,-61,0.03
118,-60,0.03
118,-59,0.03
118,-58,0.03
118,-57,0.03
118,-56,0.03
118,-55,0.03
118,-54,0.03
118,-53,0.03
118,-52,0.03
118,-51,0.03
118,-50,0.03
118,-49,0.03
118,-48,0.03
118,-47,0.03
118,-46,0.03
118,-45,0.03
118,-44,0.03
118,-43,0.03
118,-42,0.03
118,-41,0.03
118,-40,0.03
118,-39,0.03
118,-38,0.03
118,-37,0.03
118,-36,0.03
118,-35,0.03
118,-34,0.03
118,-33,0.03
118,-32,0.03
118,-31,0.03
118,-30,0.03
118,-29,0.03
118,-28,0.03
118,-27,0.03
118,-26,0.03
118,-25,0.03
118,-24,0.03
118,-23,0.03
118,-22,0.03
118,-21,0.03
118,-20,0.03
118,-19,0.03
118,-18,0.03
118,-17,0.03
118,-16,0.03
118,-15,0.03
118,-14,0.03
118,-13,0.03
118,-12,0.03
118,-11,0.03
118,-10,0.03
118,-9,0.03
118,-8,0.03
118,-7,0.03
118,-6,0.03
118,-5,0.03
118,-4,0.03
118,-3,0.03
118,-2,0.03
118,-1,0.03
118,0,0.03
118,1,0.03
118,2,0.03
118,3,0.03
118,4,0.03
118,5,0.03
118,6,0.03
118,7,0.03
118,8,0.03
118,9,0.03
118,10,0.03
118,11,0.03
118,12,0.03
118,13,0.03
118,14,0.03
118,15,0.03
118,16,0.03
118,17,0.03
118,18,0.03
118,19,0.03
118,20,0.03
118,21,0.03
118,22,0.03
118,23,0.03
118,24,0.03
118,25,0.03
118,26,0.03
118,27,0.03
118,28,0.03
118,29,0.03
118,30,0.03
118,31,0.03
118,32,0.03
118,33,0.03
118,34,0.03
118,35,0.03
118,36,0.03
118,37,0.03
118,38,0.03
118,39,0.03
118,40,0.03
118,41,0.03
118,42,0.03
118,43,0.03
118,44,0.03
118,45,0.03
118,46,0.03
118,47,0.03
118,48,0.03
118,49,0.03
118,50,0.03
118,51,0.03
118,52,0.03
118,53,0.03
118,54,0.03
118,55,0.03
118,56,0.03
118,57,0.03
118,58,0.03
118,59,0.03
118,60,0.03
118,61,0.03
118,62,0.03
118,63,0.03
118,64,0.03
118,65,0.03
118,66,0.03
118,67,0.03
118,68,0.03
118,69,0.03
118,70,0.03
118,71,0.03
118,72,0.03
118,73,0.03
118,74,0.03
118,75,0.03
118,76,0.03
118,77,0.03
118,78,0.03
118,79,0.03
118,80,0.03
118,81,0.03
118,82,0.03
118,83,0.03
118,84,0.03
118,85,0.03
118,86,0.03
118,87,0.03
118,88,0.03
118,89,0.03
118,90,0.03
118,91,0.03
118,92,0.03
118,93,0.03
118,94,0.03
118,95,0.03
118,96,0.03
118,97,0.03
118,98,0.03
118,99,0.03
118,100,0.03
118,101,0.03
118,102,0.03
118,103,0.03
118,104,0.03
118,105,0.03
118,106,0.03
118,107,0.03
118,108,0.03
118,109,0.03
118,110,0.03
118,111,0.03
118,112,0.03
118,113,0.03
118,114,0.03
118,115,0.03
118,116,0.03
118,117,0.03
118,118,0.03
118,119,0.03
118,120,0.03
118,121,0.03
118,122,0.03
118,123,0.03
118,124,0.03
118,125,0.03
118,126,0.03
118,127,0.03
118,128,0.03
118,129,0.03
118,130,0.03
118,131,0.03
118,132,0.03
118,133,0.03
118,134,0.03
118,135,0.03
118,136,0.03
118,137,0.03
118,138,0.03
118,139,0.03
118,140,0.03
118,141,0.03
118,142,0.03
118,143,0.03
118,144,0.03
118,145,0.03
118,146,0.03
118,147,0.03
118,148,0.03
118,149,0.03
118,150,0.03
118,151,0.03
118,152,0.03
118,153,0.03
118,154,0.03
118,155,0.03
118,156,0.03
118,157,0.03
118,158,0.03
118,159,0.03
118,160,0.03
118,161,0.03
118,162,0.03
118,163,0.03
118,164,0.03
118,165,0.03
118,166,0.03
118,167,0.03
118,168,0.03
118,169,0.03
118,170,0.03
118,171,0.03
118,172,0.03
118,173,0.03
118,174,0.03
118,175,0.03
118,176,0.03
118,177,0.03
118,178,0.03
118,179,0.03
117,-180,0.03
117,-179,0.03
117,-178,0.03
117,-177,0.03
117,-176,0.03
117,-175,0.03
117,-174,0.03
117,-173,0.03
117,-172,0.03
117,-171,0.03
117,-170,0.03
117,-169,0.03
117,-168,0.03
117,-167,0.03
117,-166,0.03
117,-165,0.03
117,-164,0.03
117,-163,0.03
117,-162,0.03
117,-161,0.03
117,-160,0.03
117,-159,0.03
117,-158,0.03
117,-157,0.03
117,-156,0.03
117,-155,0.03
117,-154,0.03
117,-153,0.03
117,-152,0.03
117,-151,0.03
117,-150,0.03
117,-149,0.03
117,-148,0.03
117,-147,0.03
117,-146,0.03
117,-145,0.03
117,-144,0.03
117,-143,0.03
117,-142,0.03
117,-141,0.03
117,-140,0.03
117,-139,0.03
117,-138,0.03
117,-137,0.03
117,-136,0.03
117,-135,0.03
117,-134,0.03
117,-133,0.03
117,-132,0.03
117,-131,0.03
117,-130,0.03
117,-129,0.03
117,-128,0.03
117,-127,0.03
117,-126,0.03
117,-125,0.03
117,-124,0.03
117,-123,0.03
117,-122,0.03
117,-121,0.03
117,-120,0.03
117,-119,0.03
117,-118,0.03
117,-117,0.03
117,-116,0.03
117,-115,0.03
117,-114,0.03
117,-113,0.03
117,-112,0.03
117,-111,0.03
117,-110,0.03
117,-109,0.03
117,-108,0.03
117,-107,0.03
117,-106,0.03
117,-105,0.03
117,-104,0.03
117,-103,0.03
117,-102,0.03
117,-101,0.03
117,-100,0.03
117,-99,0.03
117,-98,0.03
117,-97,0.03
117,-96,0.03
117,-95,0.03
117,-94,0.03
117,-93,0.03
117,-92,0.03
117,-91,0.03
117,-90,0.03
117,-89,0.03
117,-88,0.03
117,-87,0.03
117,-86,0.03
117,-85,0.03
117,-84,0.03
117,-83,0.03
117,-82,0.03
117,-81,0.03
117,-80,0.03
117,-79,0.03
117,-78,0.03
117,-77,0.03
117,-76,0.03
117,-75,0.03
117,-74,0.03
117,-73,0.03
117,-72,0.03
117,-71,0.03
117,-70,0.03
117,-69,0.03
117,-68,0.03
117,-67,0.03
117,-66,0.03
117,-65,0.03
117,-64,0.03
117,-63,0.03
117,-62,0.03
117,-61,0.03
117,-60,0.03
117,-59,0.03
117,-58,0.03
117,-57,0.03
117,-56,0.03
117,-55,0.03
117,-54,0.03
117,-53,0.03
117,-52,0.03
117,-51,0.03
117,-50,0.03
117,-49,0.03
117,-48,0.03
117,-47,0.03
117,-46,0.03
117,-45,0.03
117,-44,0.03
117,-43,0.03
117,-42,0.03
117,-41,0.03
117,-40,0.03
117,-39,0.03
117,-38,0.03
117,-37,0.03
117,-36,0.03
117,-35,0.03
117,-34,0.03
117,-33,0.03
117,-32,0.03
117,-31,0.03
117,-30,0.03
117,-29,0.03
117,-28,0.03
117,-27,0.03
117,-26,0.03
117,-25,0.03
117,-24,0.03
117,-23,0.03
117,-22,0.03
117,-21,0.03
117,-20,0.03
117,-19,0.03
117,-18,0.03
117,-17,0.03
117,-16,0.03
117,-15,0.03
117,-14,0.03
117,-13,0.03
117,-12,0.03
117,-11,0.03
117,-10,0.03
117,-9,0.03
117,-8,0.03
117,-7,0.03
117,-6,0.03
117,-5,0.03
117,-4,0.03
117,-3,0.03
117,-2,0.03
117,-1,0.03
117,0,0.03
117,1,0.03
117,2,0.03
117,3,0.03
117,4,0.03
117,5,0.03
117,6,0.03
117,7,0.03
117,8,0.03
117,9,0.03
117,10,0.03
117,11,0.03
117,12,0.03
117,13,0.03
117,14,0.03
117,15,0.03
117,16,0.03
117,17,0.03
117,18,0.03
117,19,0.03
117,20,0.03
117,21,0.03
117,22,0.03
117,23,0.03
117,24,0.03
117,25,0.03
117,26,0.03
117,27,0.03
117,28,0.03
117,29,0.03
117,30,0.03
117,31,0.03
117,32,0.03
117,33,0.03
117,34,0.03
117,35,0.03
117,36,0.03
117,37,0.03
117,38,0.03
117,39,0.03
117,40,0.03
117,41,0.03
117,42,0.03
117,43,0.03
117,44,0.03
117,45,0.03
117,46,0.03
117,47,0.03
117,48,0.03
117,49,0.03
117,50,0.03
117,51,0.03
117,52,0.03
117,53,0.03
117,54,0.03
117,55,0.03
117,56,0.03
117,57,0.03
117,58,0.03
117,59,0.03
117,60,0.03
117,61,0.03
117,62,0.03
117,63,0.03
117,64,0.03
117,65,0.03
117,66,0.03
117,67,0.03
117,68,0.03
117,69,0.03
117,70,0.03
117,71,0.03
117,72,0.03
117,73,0.03
117,74,0.03
117,75,0.03
117,76,0.03
117,77,0.03
117,78,0.03
117,79,0.03
117,80,0.03
117,81,0.03
117,82,0.03
117,83,0.03
117,84,0.03
117,85,0.03
117,86,0.03
117,87,0.03
117,88,0.03
117,89,0.03
117,90,0.03
117,91,0.03
117,92,0.03
117,93,0.03
117,94,0.03
117,95,0.03
117,96,0.03
117,97,0.03
117,98,0.03
117,99,0.03
117,100,0.03
117,101,0.03
117,102,0.03
117,103,0.03
117,104,0.03
117,105,0.03
117,106,0.03
117,107,0.03
117,108,0.03
117,109,0.03
117,110,0.03
117,111,0.03
117,112,0.03
117,113,0.03
117,114,0.03
117,115,0.03
117,116,0.03
117,117,0.03
117,118,0.03
117,119,0.03
117,120,0.03
117,121,0.03
117,122,0.03
117,123,0.03
117,124,0.03
117,125,0.03
117,126,0.03
117,127,0.03
117,128,0.03
117,129,0.03
117,130,0.03
117,131,0.03
117,132,0.03
117,133,0.03
117,134,0.03
117,135,0.03
117,136,0.03
117,137,0.03
117,138,0.03
117,139,0.03
117,140,0.03
117,141,0.03
117,142,0.03
117,143,0.03
117,144,0.03
117,145,0.03
117,146,0.03
117,147,0.03
117,148,0.03
117,149,0.03
117,150,0.03
117,151,0.03
117,152,0.03
117,153,0.03
117,154,0.03
117,155,0.03
117,156,0.03
117,157,0.03
117,158,0.03
117,159,0.03
117,160,0.03
117,161,0.03
117,162,0.03
117,163,0.03
117,164,0.03
117,165,0.03
117,166,0.03
117,167,0.03
117,168,0.03
117,169,0.03
117,170,0.03
117,171,0.03
117,172,0.03
117,173,0.03
117,174,0.03
117,175,0.03
117,176,0.03
117,177,0.03
117,178,0.03
117,179,0.03
116,-180,0.03
116,-179,0.03
116,-178,0.03
116,-177,0.03
116,-176,0.03
116,-175,0.03
116,-174,0.03
116,-173,0.03
116,-172,0.03
116,-171,0.03
116,-170,0.03
116,-169,0.03
116,-168,0.03
116,-167,0.03
116,-166,0.03
116,-165,0.03
116,-164,0.03
116,-163,0.03
116,-162,0.03
116,-161,0.03
116,-160,0.03
116,-159,0.03
116,-158,0.03
116,-157,0.03
116,-156,0.03
116,-155,0.03
116,-154,0.03
116,-153,0.03
116,-152,0.03
116,-151,0.03
116,-150,0.03
116,-149,0.03
116,-148,0.03
116,-147,0.03
116,-146,0.03
116,-145,0.03
116,-144,0.03
116,-143,0.03
116,-142,0.03
116,-141,0.03
116,-140,0.03
116,-139,0.03
116,-138,0.03
116,-137,0.03
116,-136,0.03
116,-135,0.03
116,-134,0.03
116,-133,0.03
116,-132,0.03
116,-131,0.03
116,-130,0.03
116,-129,0.03
116,-128,0.03
116,-127,0.03
116,-126,0.03
116,-125,0.03
116,-124,0.03
116,-123,0.03
116,-122,0.03
116,-121,0.03
116,-120,0.03
116,-119,0.03
116,-118,0.03
116,-117,0.03
116,-116,0.03
116,-115,0.03
116,-114,0.03
116,-113,0.03
116,-112,0.03
116,-111,0.03
116,-110,0.03
116,-109,0.03
116,-108,0.03
116,-107,0.03
116,-106,0.03
116,-105,0.03
116,-104,0.03
116,-103,0.03
116,-102,0.03
116,-101,0.03
116,-100,0.03
116,-99,0.03
116,-98,0.03
116,-97,0.03
116,-96,0.03
116,-95,0.03
116,-94,0.03
116,-93,0.03
116,-92,0.03
116,-91,0.03
116,-90,0.03
116,-89,0.03
116,-88,0.03
116,-87,0.03
116,-86,0.03
116,-85,0.03
116,-84,0.03
116,-83,0.03
116,-82,0.03
116,-81,0.03
116,-80,0.03
116,-79,0.03
116,-78,0.03
116,-77,0.03
116,-76,0.03
116,-75,0.03
116,-74,0.03
116,-73,0.03
116,-72,0.03
116,-71,0.03
116,-70,0.03
116,-69,0.03
116,-68,0.03
116,-67,0.03
116,-66,0.03
116,-65,0.03
116,-64,0.03
116,-63,0.03
116,-62,0.03
116,-61,0.03
116,-60,0.03
116,-59,0.03
116,-58,0.03
116,-57,0.03
116,-56,0.03
116,-55,0.03
116,-54,0.03
116,-53,0.03
116,-52,0.03
116,-51,0.03
116,-50,0.03
116,-49,0.03
116,-48,0.03
116,-47,0.03
116,-46,0.03
116,-45,0.03
116,-44,0.03
116,-43,0.03
116,-42,0.03
116,-41,0.03
116,-40,0.03
116,-39,0.03
116,-38,0.03
116,-37,0.03
116,-36,0.03
116,-35,0.03
116,-34,0.03
116,-33,0.03
116,-32,0.03
116,-31,0.03
116,-30,0.03
116,-29,0.03
116,-28,0.03
116,-27,0.03
116,-26,0.03
116,-25,0.03
116,-24,0.03
116,-23,0.03
116,-22,0.03
116,-21,0.03
116,-20,0.03
116,-19,0.03
116,-18,0.03
116,-17,0.03
116,-16,0.03
116,-15,0.03
116,-14,0.03
116,-13,0.03
116,-12,0.03
116,-11,0.03
116,-10,0.03
116,-9,0.03
116,-8,0.03
116,-7,0.03
116,-6,0.03
116,-5,0.03
116,-4,0.03
116,-3,0.03
116,-2,0.03
116,-1,0.03
116,0,0.03
116,1,0.03
116,2,0.03
116,3,0.03
116,4,0.03
116,5,0.03
116,6,0.03
116,7,0.03
116,8,0.03
116,9,0.03
116,10,0.03
116,11,0.03
116,12,0.03
116,13,0.03
116,14,0.03
116,15,0.03
116,16,0.03
116,17,0.03
116,18,0.03
116,19,0.03
116,20,0.03
116,21,0.03
116,22,0.03
116,23,0.03
116,24,0.03
116,25,0.03
116,26,0.03
116,27,0.03
116,28,0.03
116,29,0.03
116,30,0.03
116,31,0.03
116,32,0.03
116,33,0.03
116,34,0.03
116,35,0.03
116,36,0.03
116,37,0.03
116,38,0.03
116,39,0.03
116,40,0.03
116,41,0.03
116,42,0.03
116,43,0.03
116,44,0.03
116,45,0.03
116,46,0.03
116,47,0.03
116,48,0.03
116,49,0.03
116,50,0.03
116,51,0.03
116,52,0.03
116,53,0.03
116,54,0.03
116,55,0.03
116,56,0.03
116,57,0.03
116,58,0.03
116,59,0.03
116,60,0.03
116,61,0.03
116,62,0.03
116,63,0.03
116,64,0.03
116,65,0.03
116,66,0.03
116,67,0.03
116,68,0.03
116,69,0.03
116,70,0.03
116,71,0.03
116,72,0.03
116,73,0.03
116,74,0.03
116,75,0.03
116,76,0.03
116,77,0.03
116,78,0.03
116,79,0.03
116,80,0.03
116,81,0.03
116,82,0.03
116,83,0.03
116,84,0.03
116,85,0.03
116,86,0.03
116,87,0.03
116,88,0.03
116,89,0.03
116,90,0.03
116,91,0.03
116,92,0.03
116,93,0.03
116,94,0.03
116,95,0.03
116,96,0.03
116,97,0.03
116,98,0.03
116,99,0.03
116,100,0.03
116,101,0.03
116,102,0.03
116,103,0.03
116,104,0.03
116,105,0.03
116,106,0.03
116,107,0.03
116,108,0.03
116,109,0.03
116,110,0.03
116,111,0.03
116,112,0.03
116,113,0.03
116,114,0.03
116,115,0.03
116,116,0.03
116,117,0.03
116,118,0.03
116,119,0.03
116,120,0.03
116,121,0.03
116,122,0.03
116,123,0.03
116,124,0.03
116,125,0.03
116,126,0.03
116,127,0.03
116,128,0.03
116,129,0.03
116,130,0.03
116,131,0.03
116,132,0.03
116,133,0.03
116,134,0.03
116,135,0.03
116,136,0.03
116,137,0.03
116,138,0.03
116,139,0.03
116,140,0.03
116,141,0.03
116,142,0.03
116,143,0.03
116,144,0.03
116,145,0.03
116,146,0.03
116,147,0.03
116,148,0.03
116,149,0.03
116,150,0.03
116,151,0.03
116,152,0.03
116,153,0.03
116,154,0.03
116,155,0.03
116,156,0.03
116,157,0.03
116,158,0.03
116,159,0.03
116,160,0.03
116,161,0.03
116,162,0.03
116,163,0.03
116,164,0.03
116,165,0.03
116,166,0.03
116,167,0.03
116,168,0.03
116,169,0.03
116,170,0.03
116,171,0.03
116,172,0.03
116,173,0.03
116,174,0.03
116,175,0.03
116,176,0.03
116,177,0.03
116,178,0.03
116,179,0.03
115,-180,0.03
115,-179,0.03
115,-178,0.03
115,-177,0.03
115,-176,0.03
115,-175,0.03
115,-174,0.03
115,-173,0.03
115,-172,0.03
115,-171,0.03
115,-170,0.03
115,-169,0.03
115,-168,0.03
115,-167,0.03
115,-166,0.03
115,-165,0.03
115,-164,0.03
115,-163,0.03
115,-162,0.03
115,-161,0.03
115,-160,0.03
115,-159,0.03
115,-158,0.03
115,-157,0.03
115,-156,0.03
115,-155,0.03
115,-154,0.03
115,-153,0.03
115,-152,0.03
115,-151,0.03
115,-150,0.03
115,-149,0.03
115,-148,0.03
115,-147,0.03
115,-146,0.03
115,-145,0.03
115,-144,0.03
115,-143,0.03
115,-142,0.03
115,-141,0.03
115,-140,0.03
115,-139,0.03
115,-138,0.03
115,-137,0.03
115,-136,0.03
115,-135,0.03
115,-134,0.03
115,-133,0.03
115,-132,0.03
115,-131,0.03
115,-130,0.03
115,-129,0.03
115,-128,0.03
115,-127,0.03
115,-126,0.03
115,-125,0.03
115,-124,0.03
115,-123,0.03
115,-122,0.03
115,-121,0.03
115,-120,0.03
115,-119,0.03
115,-118,0.03
115,-117,0.03
115,-116,0.03
115,-115,0.03
115,-114,0.03
115,-113,0.03
115,-112,0.03
115,-111,0.03
115,-110,0.03
115,-109,0.03
115,-108,0.03
115,-107,0.03
115,-106,0.03
115,-105,0.03
115,-104,0.03
115,-103,0.03
115,-102,0.03
115,-101,0.03
115,-100,0.03
115,-99,0.03
115,-98,0.03
115,-97,0.03
115,-96,0.03
115,-95,0.03
115,-94,0.03
115,-93,0.03
115,-92,0.03
115,-91,0.03
115,-90,0.03
115,-89,0.03
115,-88,0.03
115,-87,0.03
115,-86,0.03
115,-85,0.03
115,-84,0.03
115,-83,0.03
115,-82,0.03
115,-81,0.03
115,-80,0.03
115,-79,0.03
115,-78,0.03
115,-77,0.03
115,-76,0.03
115,-75,0.03
115,-74,0.03
115,-73,0.03
115,-72,0.03
115,-71,0.03
115,-70,0.03
115,-69,0.03
115,-68,0.03
115,-67,0.03
115,-66,0.03
115,-65,0.03
115,-64,0.03
115,-63,0.03
115,-62,0.03
115,-61,0.03
115,-60,0.03
115,-59,0.03
115,-58,0.03
115,-57,0.03
115,-56,0.03
115,-55,0.03
115,-54,0.03
115,-53,0.03
115,-52,0.03
115,-51,0.03
115,-50,0.03
115,-49,0.03
115,-48,0.03
115,-47,0.03
115,-46,0.03
115,-45,0.03
115,-44,0.03
115,-43,0.03
115,-42,0.03
115,-41,0.03
115,-40,0.03
115,-39,0.03
115,-38,0.03
115,-37,0.03
115,-36,0.03
115,-35,0.03
115,-34,0.03
115,-33,0.03
115,-32,0.03
115,-31,0.03
115,-30,0.03
115,-29,0.03
115,-28,0.03
115,-27,0.03
115,-26,0.03
115,-25,0.03
115,-24,0.03
115,-23,0.03
115,-22,0.03
115,-21,0.03
115,-20,0.03
115,-19,0.03
115,-18,0.03
115,-17,0.03
115,-16,0.03
115,-15,0.03
115,-14,0.03
115,-13,0.03
115,-12,0.03
115,-11,0.03
115,-10,0.03
115,-9,0.03
115,-8,0.03
115,-7,0.03
115,-6,0.03
115,-5,0.03
115,-4,0.03
115,-3,0.03
115,-2,0.03
115,-1,0.03
115,0,0.03
115,1,0.03
115,2,0.03
115,3,0.03
115,4,0.03
115,5,0.03
115,6,0.03
115,7,0.03
115,8,0.03
115,9,0.03
115,10,0.03
115,11,0.03
115,12,0.03
115,13,0.03
115,14,0.03
115,15,0.03
115,16,0.03
115,17,0.03
115,18,0.03
115,19,0.03
115,20,0.03
115,21,0.03
115,22,0.03
115,23,0.03
115,24,0.03
115,25,0.03
115,26,0.03
115,27,0.03
115,28,0.03
115,29,0.03
115,30,0.03
115,31,0.03
115,32,0.03
115,33,0.03
115,34,0.03
115,35,0.03
115,36,0.03
115,37,0.03
115,38,0.03
115,39,0.03
115,40,0.03
115,41,0.03
115,42,0.03
115,43,0.03
115,44,0.03
115,45,0.03
115,46,0.03
115,47,0.03
115,48,0.03
115,49,0.03
115,50,0.03
115,51,0.03
115,52,0.03
115,53,0.03
115,54,0.03
115,55,0.03
115,56,0.03
115,57,0.03
115,58,0.03
115,59,0.03
115,60,0.03
115,61,0.03
115,62,0.03
115,63,0.03
115,64,0.03
115,65,0.03
115,66,0.03
115,67,0.03
115,68,0.03
115,69,0.03
115,70,0.03
115,71,0.03
115,72,0.03
115,73,0.03
115,74,0.03
115,75,0.03
115,76,0.03
115,77,0.03
115,78,0.03
115,79,0.03
115,80,0.03
115,81,0.03
115,82,0.03
115,83,0.03
115,84,0.03
115,85,0.03
115,86,0.03
115,87,0.03
115,88,0.03
115,89,0.03
115,90,0.03
115,91,0.03
115,92,0.03
115,93,0.03
115,94,0.03
115,95,0.03
115,96,0.03
115,97,0.03
115,98,0.03
115,99,0.03
115,100,0.03
115,101,0.03
115,102,0.03
115,103,0.03
115,104,0.03
115,105,0.03
115,106,0.03
115,107,0.03
115,108,0.03
115,109,0.03
115,110,0.03
115,111,0.03
115,112,0.03
115,113,0.03
115,114,0.03
115,115,0.03
115,116,0.03
115,117,0.03
115,118,0.03
115,119,0.03
115,120,0.03
115,121,0.03
115,122,0.03
115,123,0.03
115,124,0.03
115,125,0.03
115,126,0.03
115,127,0.03
115,128,0.03
115,129,0.03
115,130,0.03
115,131,0.03
115,132,0.03
115,133,0.03
115,134,0.03
115,135,0.03
115,136,0.03
115,137,0.03
115,138,0.03
115,139,0.03
115,140,0.03
115,141,0.03
115,142,0.03
115,143,0.03
115,144,0.03
115,145,0.03
115,146,0.03
115,147,0.03
115,148,0.03
115,149,0.03
115,150,0.03
115,151,0.03
115,152,0.03
115,153,0.03
115,154,0.03
115,155,0.03
115,156,0.03
115,157,0.03
115,158,0.03
115,159,0.03
115,160,0.03
115,161,0.03
115,162,0.03
115,163,0.03
115,164,0.03
115,165,0.03
115,166,0.03
115,167,0.03
115,168,0.03
115,169,0.03
115,170,0.03
115,171,0.03
115,172,0.03
115,173,0.03
115,174,0.03
115,175,0.03
115,176,0.03
115,177,0.03
115,178,0.03
115,179,0.03
114,-180,0.03
114,-179,0.03
114,-178,0.03
114,-177,0.03
114,-176,0.03
114,-175,0.03
114,-174,0.03
114,-173,0.03
114,-172,0.03
114,-171,0.03
114,-170,0.03
114,-169,0.03
114,-168,0.03
114,-167,0.03
114,-166,0.03
114,-165,0.03
114,-164,0.03
114,-163,0.03
114,-162,0.03
114,-161,0.03
114,-160,0.03
114,-159,0.03
114,-158,0.03
114,-157,0.03
114,-156,0.03
114,-155,0.03
114,-154,0.03
114,-153,0.03
114,-152,0.03
114,-151,0.03
114,-150,0.03
114,-149,0.03
114,-148,0.03
114,-147,0.03
114,-146,0.03
114,-145,0.03
114,-144,0.03
114,-143,0.03
114,-142,0.03
114,-141,0.03
114,-140,0.03
114,-139,0.03
114,-138,0.03
114,-137,0.03
114,-136,0.03
114,-135,0.03
114,-134,0.03
114,-133,0.03
114,-132,0.03
114,-131,0.03
114,-130,0.03
114,-129,0.03
114,-128,0.03
114,-127,0.03
114,-126,0.03
114,-125,0.03
114,-124,0.03
114,-123,0.03
114,-122,0.03
114,-121,0.03
114,-120,0.03
114,-119,0.03
114,-118,0.03
114,-117,0.03
114,-116,0.03
114,-115,0.03
114,-114,0.03
114,-113,0.03
114,-112,0.03
114,-111,0.03
114,-110,0.03
114,-109,0.03
114,-108,0.03
114,-107,0.03
114,-106,0.03
114,-105,0.03
114,-104,0.03
114,-103,0.03
114,-102,0.03
114,-101,0.03
114,-100,0.03
114,-99,0.03
114,-98,0.03
114,-97,0.03
114,-96,0.03
114,-95,0.03
114,-94,0.03
114,-93,0.03
114,-92,0.03
114,-91,0.03
114,-90,0.03
114,-89,0.03
114,-88,0.03
114,-87,0.03
114,-86,0.03
114,-85,0.03
114,-84,0.03
114,-83,0.03
114,-82,0.03
114,-81,0.03
114,-80,0.03
114,-79,0.03
114,-78,0.03
114,-77,0.03
114,-76,0.03
114,-75,0.03
114,-74,0.03
114,-73,0.03
114,-72,0.03
114,-71,0.03
114,-70,0.03
114,-69,0.03
114,-68,0.03
114,-67,0.03
114,-66,0.03
114,-65,0.03
114,-64,0.03
114,-63,0.03
114,-62,0.03
114,-61,0.03
114,-60,0.03
114,-59,0.03
114,-58,0.03
114,-57,0.03
114,-56,0.03
114,-55,0.03
114,-54,0.03
114,-53,0.03
114,-52,0.03
114,-51,0.03
114,-50,0.03
114,-49,0.03
114,-48,0.03
114,-47,0.03
114,-46,0.03
114,-45,0.03
114,-44,0.03
114,-43,0.03
114,-42,0.03
114,-41,0.03
114,-40,0.03
114,-39,0.03
114,-38,0.03
114,-37,0.03
114,-36,0.03
114,-35,0.03
114,-34,0.03
114,-33,0.03
114,-32,0.03
114,-31,0.03
114,-30,0.03
114,-29,0.03
114,-28,0.03
114,-27,0.03
114,-26,0.03
114,-25,0.03
114,-24,0.03
114,-23,0.03
114,-22,0.03
114,-21,0.03
114,-20,0.03
114,-19,0.03
114,-18,0.03
114,-17,0.03
114,-16,0.03
114,-15,0.03
114,-14,0.03
114,-13,0.03
114,-12,0.03
114,-11,0.03
114,-10,0.03
114,-9,0.03
114,-8,0.03
114,-7,0.03
114,-6,0.03
114,-5,0.03
114,-4,0.03
114,-3,0.03
114,-2,0.03
114,-1,0.03
114,0,0.03
114,1,0.03
114,2,0.03
114,3,0.03
114,4,0.03
114,5,0.03
114,6,0.03
114,7,0.03
114,8,0.03
114,9,0.03
114,10,0.03
114,11,0.03
114,12,0.03
114,13,0.03
114,14,0.03
114,15,0.03
114,16,0.03
114,17,0.03
114,18,0.03
114,19,0.03
114,20,0.03
114,21,0.03
114,22,0.03
114,23,0.03
114,24,0.03
114,25,0.03
114,26,0.03
114,27,0.03
114,28,0.03
114,29,0.03
114,30,0.03
114,31,0.03
114,32,0.03
114,33,0.03
114,34,0.03
114,35,0.03
114,36,0.03
114,37,0.03
114,38,0.03
114,39,0.03
114,40,0.03
114,41,0.03
114,42,0.03
114,43,0.03
114,44,0.03
114,45,0.03
114,46,0.03
114,47,0.03
114,48,0.03
114,49,0.03
114,50,0.03
114,51,0.03
114,52,0.03
114,53,0.03
114,54,0.03
114,55,0.03
114,56,0.03
114,57,0.03
114,58,0.03
114,59,0.03
114,60,0.03
114,61,0.03
114,62,0.03
114,63,0.03
114,64,0.03
114,65,0.03
114,66,0.03
